GOV,Level of government,TAX,Revenue category,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
NES,Total,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2006,2006,LSL,Loti,6,Millions,,,6019.629,,
NES,Total,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2007,2007,LSL,Loti,6,Millions,,,6481.955,,
NES,Total,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2008,2008,LSL,Loti,6,Millions,,,7710.824,,
NES,Total,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2009,2009,LSL,Loti,6,Millions,,,8184.764,,
NES,Total,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2010,2010,LSL,Loti,6,Millions,,,7294.919,,
NES,Total,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2011,2011,LSL,Loti,6,Millions,,,7412.247,,
NES,Total,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2012,2012,LSL,Loti,6,Millions,,,10664.867,,
NES,Total,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2013,2013,LSL,Loti,6,Millions,,,11916.102,,
NES,Total,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2014,2014,LSL,Loti,6,Millions,,,13718.494,,
NES,Total,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2015,2015,LSL,Loti,6,Millions,,,13883.813,,
NES,Total,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2016,2016,LSL,Loti,6,Millions,,,12223.512,,
NES,Total,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2017,2017,LSL,Loti,6,Millions,,,13877.826,,
NES,Total,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2018,2018,LSL,Loti,6,Millions,,,14606.415,,
NES,Total,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2019,2019,LSL,Loti,6,Millions,,,14920.918,,
NES,Total,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2020,2020,LSL,Loti,6,Millions,,,17571.733,,
NES,Total,TOTALNOGRANTS,Total tax and non-tax revenue excluding grants,2021,2021,LSL,Loti,6,Millions,,,17374.608,,
FED,Federal or Central government,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2004,2004,LSL,Loti,6,Millions,,,55.076,,
FED,Federal or Central government,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2005,2005,LSL,Loti,6,Millions,,,53.217,,
FED,Federal or Central government,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2006,2006,LSL,Loti,6,Millions,,,57.477,,
FED,Federal or Central government,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2007,2007,LSL,Loti,6,Millions,,,70.831,,
FED,Federal or Central government,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2008,2008,LSL,Loti,6,Millions,,,74.816,,
FED,Federal or Central government,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2009,2009,LSL,Loti,6,Millions,,,98.988,,
FED,Federal or Central government,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2010,2010,LSL,Loti,6,Millions,,,109.856,,
FED,Federal or Central government,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2011,2011,LSL,Loti,6,Millions,,,91.957,,
FED,Federal or Central government,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2012,2012,LSL,Loti,6,Millions,,,103.543,,
FED,Federal or Central government,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2013,2013,LSL,Loti,6,Millions,,,121.37,,
FED,Federal or Central government,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2014,2014,LSL,Loti,6,Millions,,,108.452,,
FED,Federal or Central government,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2015,2015,LSL,Loti,6,Millions,,,102.291,,
FED,Federal or Central government,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2016,2016,LSL,Loti,6,Millions,,,127.62,,
FED,Federal or Central government,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2017,2017,LSL,Loti,6,Millions,,,191.36,,
FED,Federal or Central government,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2018,2018,LSL,Loti,6,Millions,,,212.156,,
FED,Federal or Central government,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2019,2019,LSL,Loti,6,Millions,,,215.049,,
FED,Federal or Central government,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2020,2020,LSL,Loti,6,Millions,,,81.735,,
FED,Federal or Central government,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2021,2021,LSL,Loti,6,Millions,,,266.318,,
NES,Total,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2004,2004,LSL,Loti,6,Millions,,,55.076,,
NES,Total,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2005,2005,LSL,Loti,6,Millions,,,53.217,,
NES,Total,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2006,2006,LSL,Loti,6,Millions,,,57.477,,
NES,Total,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2007,2007,LSL,Loti,6,Millions,,,70.831,,
NES,Total,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2008,2008,LSL,Loti,6,Millions,,,74.816,,
NES,Total,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2009,2009,LSL,Loti,6,Millions,,,98.988,,
NES,Total,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2010,2010,LSL,Loti,6,Millions,,,109.856,,
NES,Total,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2011,2011,LSL,Loti,6,Millions,,,91.957,,
NES,Total,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2012,2012,LSL,Loti,6,Millions,,,103.543,,
NES,Total,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2013,2013,LSL,Loti,6,Millions,,,121.37,,
NES,Total,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2014,2014,LSL,Loti,6,Millions,,,108.452,,
NES,Total,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2015,2015,LSL,Loti,6,Millions,,,102.291,,
NES,Total,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2016,2016,LSL,Loti,6,Millions,,,127.62,,
NES,Total,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2017,2017,LSL,Loti,6,Millions,,,191.36,,
NES,Total,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2018,2018,LSL,Loti,6,Millions,,,212.156,,
NES,Total,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2019,2019,LSL,Loti,6,Millions,,,215.049,,
NES,Total,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2020,2020,LSL,Loti,6,Millions,,,81.735,,
NES,Total,MEMO_L01_LSO,Excise taxes collected on behalf of the SACU Common Revenue Pool,2021,2021,LSL,Loti,6,Millions,,,266.318,,
FED,Federal or Central government,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2004,2004,LSL,Loti,6,Millions,,,58.074,,
FED,Federal or Central government,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2005,2005,LSL,Loti,6,Millions,,,17.586,,
FED,Federal or Central government,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2006,2006,LSL,Loti,6,Millions,,,17.678,,
FED,Federal or Central government,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2007,2007,LSL,Loti,6,Millions,,,30.947,,
FED,Federal or Central government,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2008,2008,LSL,Loti,6,Millions,,,32.095,,
FED,Federal or Central government,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2009,2009,LSL,Loti,6,Millions,,,25.391,,
FED,Federal or Central government,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2010,2010,LSL,Loti,6,Millions,,,32.322,,
FED,Federal or Central government,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2011,2011,LSL,Loti,6,Millions,,,55.927,,
FED,Federal or Central government,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2012,2012,LSL,Loti,6,Millions,,,73.566,,
FED,Federal or Central government,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2013,2013,LSL,Loti,6,Millions,,,71.732,,
FED,Federal or Central government,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2014,2014,LSL,Loti,6,Millions,,,94.401,,
FED,Federal or Central government,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2015,2015,LSL,Loti,6,Millions,,,145.494,,
FED,Federal or Central government,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2016,2016,LSL,Loti,6,Millions,,,108.44,,
FED,Federal or Central government,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2017,2017,LSL,Loti,6,Millions,,,120.657,,
FED,Federal or Central government,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2018,2018,LSL,Loti,6,Millions,,,145.14,,
FED,Federal or Central government,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2019,2019,LSL,Loti,6,Millions,,,146.958,,
FED,Federal or Central government,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2020,2020,LSL,Loti,6,Millions,,,106.981,,
FED,Federal or Central government,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2021,2021,LSL,Loti,6,Millions,,,133.853,,
NES,Total,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2004,2004,LSL,Loti,6,Millions,,,58.074,,
NES,Total,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2005,2005,LSL,Loti,6,Millions,,,17.586,,
NES,Total,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2006,2006,LSL,Loti,6,Millions,,,17.678,,
NES,Total,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2007,2007,LSL,Loti,6,Millions,,,30.947,,
NES,Total,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2008,2008,LSL,Loti,6,Millions,,,32.095,,
NES,Total,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2009,2009,LSL,Loti,6,Millions,,,25.391,,
NES,Total,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2010,2010,LSL,Loti,6,Millions,,,32.322,,
NES,Total,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2011,2011,LSL,Loti,6,Millions,,,55.927,,
NES,Total,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2012,2012,LSL,Loti,6,Millions,,,73.566,,
NES,Total,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2013,2013,LSL,Loti,6,Millions,,,71.732,,
NES,Total,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2014,2014,LSL,Loti,6,Millions,,,94.401,,
NES,Total,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2015,2015,LSL,Loti,6,Millions,,,145.494,,
NES,Total,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2016,2016,LSL,Loti,6,Millions,,,108.44,,
NES,Total,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2017,2017,LSL,Loti,6,Millions,,,120.657,,
NES,Total,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2018,2018,LSL,Loti,6,Millions,,,145.14,,
NES,Total,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2019,2019,LSL,Loti,6,Millions,,,146.958,,
NES,Total,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2020,2020,LSL,Loti,6,Millions,,,106.981,,
NES,Total,MEMO_L02_LSO,Import duties collected on behalf of the SACU Common Revenue Pool,2021,2021,LSL,Loti,6,Millions,,,133.853,,
FED,Federal or Central government,5111_L02_01_LSO,VAT - Domestic (Gross),2004,2004,LSL,Loti,6,Millions,,,463.51,,
FED,Federal or Central government,5111_L02_01_LSO,VAT - Domestic (Gross),2005,2005,LSL,Loti,6,Millions,,,462.862,,
FED,Federal or Central government,5111_L02_01_LSO,VAT - Domestic (Gross),2006,2006,LSL,Loti,6,Millions,,,522.002,,
FED,Federal or Central government,5111_L02_01_LSO,VAT - Domestic (Gross),2007,2007,LSL,Loti,6,Millions,,,617.326,,
FED,Federal or Central government,5111_L02_01_LSO,VAT - Domestic (Gross),2008,2008,LSL,Loti,6,Millions,,,791.459,,
FED,Federal or Central government,5111_L02_01_LSO,VAT - Domestic (Gross),2009,2009,LSL,Loti,6,Millions,,,837.325,,
FED,Federal or Central government,5111_L02_01_LSO,VAT - Domestic (Gross),2010,2010,LSL,Loti,6,Millions,,,1045.561,,
FED,Federal or Central government,5111_L02_01_LSO,VAT - Domestic (Gross),2011,2011,LSL,Loti,6,Millions,,,1164.897,,
FED,Federal or Central government,5111_L02_01_LSO,VAT - Domestic (Gross),2012,2012,LSL,Loti,6,Millions,,,1481.07,,
FED,Federal or Central government,5111_L02_01_LSO,VAT - Domestic (Gross),2013,2013,LSL,Loti,6,Millions,,,1531.516,,
FED,Federal or Central government,5111_L02_01_LSO,VAT - Domestic (Gross),2014,2014,LSL,Loti,6,Millions,,,1805.725,,
FED,Federal or Central government,5111_L02_01_LSO,VAT - Domestic (Gross),2015,2015,LSL,Loti,6,Millions,,,1996.112,,
FED,Federal or Central government,5111_L02_01_LSO,VAT - Domestic (Gross),2016,2016,LSL,Loti,6,Millions,,,2130.628,,
FED,Federal or Central government,5111_L02_01_LSO,VAT - Domestic (Gross),2017,2017,LSL,Loti,6,Millions,,,2250.492,,
FED,Federal or Central government,5111_L02_01_LSO,VAT - Domestic (Gross),2018,2018,LSL,Loti,6,Millions,,,2681.488,,
FED,Federal or Central government,5111_L02_01_LSO,VAT - Domestic (Gross),2019,2019,LSL,Loti,6,Millions,,,2877.285,,
FED,Federal or Central government,5111_L02_01_LSO,VAT - Domestic (Gross),2020,2020,LSL,Loti,6,Millions,,,2668.417,,
FED,Federal or Central government,5111_L02_01_LSO,VAT - Domestic (Gross),2021,2021,LSL,Loti,6,Millions,,,3140.947,,
FED,Federal or Central government,5111_L02_02_LSO,VAT - Domestic (Refunds),2004,2004,LSL,Loti,6,Millions,,,-50.356,,
FED,Federal or Central government,5111_L02_02_LSO,VAT - Domestic (Refunds),2005,2005,LSL,Loti,6,Millions,,,-59.38,,
FED,Federal or Central government,5111_L02_02_LSO,VAT - Domestic (Refunds),2006,2006,LSL,Loti,6,Millions,,,-77.768,,
FED,Federal or Central government,5111_L02_02_LSO,VAT - Domestic (Refunds),2007,2007,LSL,Loti,6,Millions,,,-89.082,,
FED,Federal or Central government,5111_L02_02_LSO,VAT - Domestic (Refunds),2008,2008,LSL,Loti,6,Millions,,,-172.485,,
FED,Federal or Central government,5111_L02_02_LSO,VAT - Domestic (Refunds),2009,2009,LSL,Loti,6,Millions,,,-164.981,,
FED,Federal or Central government,5111_L02_02_LSO,VAT - Domestic (Refunds),2010,2010,LSL,Loti,6,Millions,,,-237.861,,
FED,Federal or Central government,5111_L02_02_LSO,VAT - Domestic (Refunds),2011,2011,LSL,Loti,6,Millions,,,-291.021,,
FED,Federal or Central government,5111_L02_02_LSO,VAT - Domestic (Refunds),2012,2012,LSL,Loti,6,Millions,,,-409.441,,
FED,Federal or Central government,5111_L02_02_LSO,VAT - Domestic (Refunds),2013,2013,LSL,Loti,6,Millions,,,-351.264,,
FED,Federal or Central government,5111_L02_02_LSO,VAT - Domestic (Refunds),2014,2014,LSL,Loti,6,Millions,,,-394.026,,
FED,Federal or Central government,5111_L02_02_LSO,VAT - Domestic (Refunds),2015,2015,LSL,Loti,6,Millions,,,-566.002,,
FED,Federal or Central government,5111_L02_02_LSO,VAT - Domestic (Refunds),2016,2016,LSL,Loti,6,Millions,,,-674.828,,
FED,Federal or Central government,5111_L02_02_LSO,VAT - Domestic (Refunds),2017,2017,LSL,Loti,6,Millions,,,-631.698,,
FED,Federal or Central government,5111_L02_02_LSO,VAT - Domestic (Refunds),2018,2018,LSL,Loti,6,Millions,,,-681.585,,
FED,Federal or Central government,5111_L02_02_LSO,VAT - Domestic (Refunds),2019,2019,LSL,Loti,6,Millions,,,-866.652,,
FED,Federal or Central government,5111_L02_02_LSO,VAT - Domestic (Refunds),2020,2020,LSL,Loti,6,Millions,,,-722.489,,
FED,Federal or Central government,5111_L02_02_LSO,VAT - Domestic (Refunds),2021,2021,LSL,Loti,6,Millions,,,-860.203,,
NES,Total,5111_L02_01_LSO,VAT - Domestic (Gross),2004,2004,LSL,Loti,6,Millions,,,463.51,,
NES,Total,5111_L02_01_LSO,VAT - Domestic (Gross),2005,2005,LSL,Loti,6,Millions,,,462.862,,
NES,Total,5111_L02_01_LSO,VAT - Domestic (Gross),2006,2006,LSL,Loti,6,Millions,,,522.002,,
NES,Total,5111_L02_01_LSO,VAT - Domestic (Gross),2007,2007,LSL,Loti,6,Millions,,,617.326,,
NES,Total,5111_L02_01_LSO,VAT - Domestic (Gross),2008,2008,LSL,Loti,6,Millions,,,791.459,,
NES,Total,5111_L02_01_LSO,VAT - Domestic (Gross),2009,2009,LSL,Loti,6,Millions,,,837.325,,
NES,Total,5111_L02_01_LSO,VAT - Domestic (Gross),2010,2010,LSL,Loti,6,Millions,,,1045.561,,
NES,Total,5111_L02_01_LSO,VAT - Domestic (Gross),2011,2011,LSL,Loti,6,Millions,,,1164.897,,
NES,Total,5111_L02_01_LSO,VAT - Domestic (Gross),2012,2012,LSL,Loti,6,Millions,,,1481.07,,
NES,Total,5111_L02_01_LSO,VAT - Domestic (Gross),2013,2013,LSL,Loti,6,Millions,,,1531.516,,
NES,Total,5111_L02_01_LSO,VAT - Domestic (Gross),2014,2014,LSL,Loti,6,Millions,,,1805.725,,
NES,Total,5111_L02_01_LSO,VAT - Domestic (Gross),2015,2015,LSL,Loti,6,Millions,,,1996.112,,
NES,Total,5111_L02_01_LSO,VAT - Domestic (Gross),2016,2016,LSL,Loti,6,Millions,,,2130.628,,
NES,Total,5111_L02_01_LSO,VAT - Domestic (Gross),2017,2017,LSL,Loti,6,Millions,,,2250.492,,
NES,Total,5111_L02_01_LSO,VAT - Domestic (Gross),2018,2018,LSL,Loti,6,Millions,,,2681.488,,
NES,Total,5111_L02_01_LSO,VAT - Domestic (Gross),2019,2019,LSL,Loti,6,Millions,,,2877.285,,
NES,Total,5111_L02_01_LSO,VAT - Domestic (Gross),2020,2020,LSL,Loti,6,Millions,,,2668.417,,
NES,Total,5111_L02_01_LSO,VAT - Domestic (Gross),2021,2021,LSL,Loti,6,Millions,,,3140.947,,
NES,Total,5111_L02_02_LSO,VAT - Domestic (Refunds),2004,2004,LSL,Loti,6,Millions,,,-50.356,,
NES,Total,5111_L02_02_LSO,VAT - Domestic (Refunds),2005,2005,LSL,Loti,6,Millions,,,-59.38,,
NES,Total,5111_L02_02_LSO,VAT - Domestic (Refunds),2006,2006,LSL,Loti,6,Millions,,,-77.768,,
NES,Total,5111_L02_02_LSO,VAT - Domestic (Refunds),2007,2007,LSL,Loti,6,Millions,,,-89.082,,
NES,Total,5111_L02_02_LSO,VAT - Domestic (Refunds),2008,2008,LSL,Loti,6,Millions,,,-172.485,,
NES,Total,5111_L02_02_LSO,VAT - Domestic (Refunds),2009,2009,LSL,Loti,6,Millions,,,-164.981,,
NES,Total,5111_L02_02_LSO,VAT - Domestic (Refunds),2010,2010,LSL,Loti,6,Millions,,,-237.861,,
NES,Total,5111_L02_02_LSO,VAT - Domestic (Refunds),2011,2011,LSL,Loti,6,Millions,,,-291.021,,
NES,Total,5111_L02_02_LSO,VAT - Domestic (Refunds),2012,2012,LSL,Loti,6,Millions,,,-409.441,,
NES,Total,5111_L02_02_LSO,VAT - Domestic (Refunds),2013,2013,LSL,Loti,6,Millions,,,-351.264,,
NES,Total,5111_L02_02_LSO,VAT - Domestic (Refunds),2014,2014,LSL,Loti,6,Millions,,,-394.026,,
NES,Total,5111_L02_02_LSO,VAT - Domestic (Refunds),2015,2015,LSL,Loti,6,Millions,,,-566.002,,
NES,Total,5111_L02_02_LSO,VAT - Domestic (Refunds),2016,2016,LSL,Loti,6,Millions,,,-674.828,,
NES,Total,5111_L02_02_LSO,VAT - Domestic (Refunds),2017,2017,LSL,Loti,6,Millions,,,-631.698,,
NES,Total,5111_L02_02_LSO,VAT - Domestic (Refunds),2018,2018,LSL,Loti,6,Millions,,,-681.585,,
NES,Total,5111_L02_02_LSO,VAT - Domestic (Refunds),2019,2019,LSL,Loti,6,Millions,,,-866.652,,
NES,Total,5111_L02_02_LSO,VAT - Domestic (Refunds),2020,2020,LSL,Loti,6,Millions,,,-722.489,,
NES,Total,5111_L02_02_LSO,VAT - Domestic (Refunds),2021,2021,LSL,Loti,6,Millions,,,-860.203,,
